"FIPStxt","State","Area_name","Rural_urban_continuum_code_2013","Urban_influence_code_2013","Metro_2013","Average Employment Data from 2007 to 2017","Average Unemployment Data from 2007 to 2017"
"21027","KY","Breckinridge County KY","8","7","0","9849.953846153845","365.1818181818182"
"21029","KY","Bullitt County KY","1","1","1","35954.56923076923","1404.527272727273"
"21031","KY","Butler County KY","3","2","1","7353.192307692308","233.63181818181818"
"21033","KY","Caldwell County KY","7","9","0","7731.115384615385","222.2954545454545"
"21035","KY","Calloway County KY","7","8","0","17612.046153846153","578.3772727272727"
"21037","KY","Campbell County KY","1","1","1","42375.915384615386","1486.990909090909"
"21039","KY","Carlisle County KY","9","10","0","5349.484615384616","88.30000000000001"
"21041","KY","Carroll County KY","6","4","0","7682.569230769231","226.21363636363637"
"21043","KY","Carter County KY","6","6","0","11616.715384615383","642.7545454545456"
"21045","KY","Casey County KY","9","10","0","7697.469230769231","263.0272727272727"
"21047","KY","Christian County KY","2","2","1","23901.699999999997","1164.8181818181818"
"21049","KY","Clark County KY","2","2","1","17234.615384615383","626.0090909090909"
"21051","KY","Clay County KY","7","10","0","6445.723076923076","369.90909090909093"
"21053","KY","Clinton County KY","9","12","0","5554.5","189.3181818181818"
"21055","KY","Crittenden County KY","7","9","0","6305.16923076923","148.46818181818182"
"21057","KY","Cumberland County KY","9","10","0","4698.307692307692","137.19545454545454"
"21059","KY","Daviess County KY","3","2","1","41211.438461538455","1518.4090909090912"
"21061","KY","Edmonson County KY","3","2","1","6819.953846153846","234.4590909090909"
"21063","KY","Elliott County KY","9","12","0","4429.346153846154","154.10454545454544"
"21065","KY","Estill County KY","6","6","0","6991.200000000001","258.93636363636364"
"21067","KY","Fayette County KY","2","2","1","134786.25384615385","4318.840909090911"
"21069","KY","Fleming County KY","7","9","0","7959.723076923076","275.3772727272727"
"21071","KY","Floyd County KY","7","11","0","12669.16153846154","690.3227272727272"
"21073","KY","Franklin County KY","4","3","0","23549.184615384616","750.4363636363636"
"21075","KY","Fulton County KY","9","8","0","4225.823076923077","121.65"
"21077","KY","Gallatin County KY","1","1","1","6912.015384615384","162.30454545454546"
"21079","KY","Garrard County KY","6","6","0","9651.6","295.30454545454546"
"21081","KY","Grant County KY","1","1","1","12981.830769230768","463.59999999999997"
"21083","KY","Graves County KY","7","8","0","15848.884615384615","623.6772727272728"
"21085","KY","Grayson County KY","6","6","0","11478.415384615384","553.4"
"21087","KY","Green County KY","8","7","0","6977.292307692308","211.96818181818188"
"21089","KY","Greenup County KY","2","2","1","15456.646153846154","672.8454545454545"
"21091","KY","Hancock County KY","3","2","1","7598.530769230769","147.92272727272726"
"21093","KY","Hardin County KY","3","2","1","41322.73846153846","1655.2181818181818"
"21095","KY","Harlan County KY","7","10","0","8756.16923076923","551.7636363636364"
"21097","KY","Harrison County KY","6","4","0","10795.876923076923","324.57272727272726"
"21099","KY","Hart County KY","8","7","0","9180.276923076923","295.68636363636364"
"21101","KY","Henderson County KY","2","2","1","21172.9","783.5681818181819"
"21103","KY","Henry County KY","1","1","1","10143.776923076923","265.51363636363635"
"21105","KY","Hickman County KY","9","10","0","4733.115384615385","80.81363636363636"
"21107","KY","Hopkins County KY","5","8","0","20189.96153846154","773.9545454545455"
"21109","KY","Jackson County KY","9","10","0","5808.700000000001","276.31363636363636"
"21111","KY","Jefferson County KY","1","1","1","299447.2","13008.15909090909"
"21113","KY","Jessamine County KY","2","2","1","23726.776923076923","730.75"
"21115","KY","Johnson County KY","7","11","0","9296.461538461539","406.0954545454546"
"21117","KY","Kenton County KY","1","1","1","71183.5846153846","2743.104545454545"
"21119","KY","Knott County KY","9","12","0","6510.223076923076","308.62727272727267"
"21121","KY","Knox County KY","7","8","0","10450.915384615384","561.9090909090909"
"21123","KY","Larue County KY","3","2","1","8286.884615384615","237.8909090909091"
"21125","KY","Laurel County KY","5","8","0","22359.63076923077","1036.5272727272727"
"21127","KY","Lawrence County KY","6","7","0","6834.030769230769","294.3818181818182"
"21129","KY","Lee County KY","9","12","0","3787.723076923077","127.8409090909091"
"21131","KY","Leslie County KY","9","10","0","4689.484615384616","210.36818181818188"
"21133","KY","Letcher County KY","9","10","0","8264.915384615384","444.05909090909086"
"21135","KY","Lewis County KY","8","7","0","6552.884615384615","295.80454545454546"
"21137","KY","Lincoln County KY","7","8","0","10431.93076923077","462.5136363636364"
"21139","KY","Livingston County KY","9","8","0","6665.692307692308","178.90454545454543"
"21141","KY","Logan County KY","6","6","0","13009.261538461538","422.42727272727274"
"21143","KY","Lyon County KY","9","9","0","5872.076923076923","131.36363636363635"
"21145","KY","McCracken County KY","5","8","0","27188.930769230767","1075.590909090909"
"21147","KY","McCreary County KY","9","10","0","5980.676923076923","305.50454545454545"
"21149","KY","McLean County KY","3","2","1","6863.9","164.83181818181816"
"21151","KY","Madison County KY","4","5","0","38591.18461538462","1352.6818181818182"
"21153","KY","Magoffin County KY","9","12","0","5028.784615384615","320.5318181818182"
"21155","KY","Marion County KY","7","9","0","10631.192307692309","370.6318181818181"
"21157","KY","Marshall County KY","7","9","0","15655.046153846155","570.3681818181818"
"21159","KY","Martin County KY","9","12","0","5038.007692307692","168.79545454545453"
"21161","KY","Mason County KY","6","3","0","9538.13076923077","323.34999999999997"
"21163","KY","Meade County KY","3","2","1","13379.869230769229","508.45454545454555"
"21165","KY","Menifee County KY","9","8","0","4475.261538461538","146.96818181818182"
"21167","KY","Mercer County KY","6","6","0","11948.26923076923","382.92727272727274"
"21169","KY","Metcalfe County KY","9","8","0","5958.923076923077","180.96818181818182"
"21171","KY","Monroe County KY","8","7","0","6310.9","178.79090909090908"
"21173","KY","Montgomery County KY","6","5","0","12812.561538461538","517.4454545454545"
"21175","KY","Morgan County KY","9","11","0","6342.176923076923","252.9454545454545"
"21177","KY","Muhlenberg County KY","6","6","0","13009.253846153846","562.0500000000001"
"21179","KY","Nelson County KY","6","3","0","21333.59230769231","826.5045454545456"
"21181","KY","Nicholas County KY","8","7","0","5634.892307692308","136.7"
"21183","KY","Ohio County KY","6","6","0","11401.669230769232","424.09545454545446"
"21185","KY","Oldham County KY","1","1","1","30920.569230769233","811.6090909090909"
"21187","KY","Owen County KY","8","4","0","8004.423076923077","175.5772727272727"
"21189","KY","Owsley County KY","9","12","0","2793.353846153846","76.75454545454545"
"21191","KY","Pendleton County KY","1","1","1","9477.607692307693","288.2"
"21193","KY","Perry County KY","7","11","0","10308.330769230768","527.8227272727273"
"21195","KY","Pike County KY","7","11","0","20498.015384615384","1071.9909090909093"
"21197","KY","Powell County KY","6","6","0","6684.884615384615","267.6363636363637"
"21199","KY","Pulaski County KY","5","8","0","23827.853846153845","1072.0954545454547"
"21201","KY","Robertson County KY","8","4","0","3920.292307692308","40.949999999999996"
"21203","KY","Rockcastle County KY","7","8","0","8160.0230769230775","310.0409090909091"
"21205","KY","Rowan County KY","7","9","0","11799.538461538461","418.96363636363634"
"21207","KY","Russell County KY","9","10","0","8046.530769230769","360.98181818181814"
"21209","KY","Scott County KY","2","2","1","25299.076923076922","749.7818181818183"
"21211","KY","Shelby County KY","1","1","1","22592.646153846155","662.3636363636364"
"21213","KY","Simpson County KY","6","4","0","10405.223076923077","341.87727272727267"
"21215","KY","Spencer County KY","1","1","1","12823.361538461539","312.09090909090907"
"21217","KY","Taylor County KY","7","8","0","12398.7","489.52727272727276"
"21219","KY","Todd County KY","8","7","0","7466.084615384616","197.3636363636364"
"21221","KY","Trigg County KY","2","2","1","7597.038461538462","275.56363636363636"
"21223","KY","Trimble County KY","1","1","1","7139.16923076923","170.93636363636367"
"21225","KY","Union County KY","6","6","0","9101.915384615384","273.34999999999997"
"21227","KY","Warren County KY","3","2","1","50835.10769230769","1862.6636363636362"
"21229","KY","Washington County KY","9","9","0","8397.776923076923","211.96818181818182"
"21231","KY","Wayne County KY","7","9","0","8342.023076923077","414.93636363636364"
"21233","KY","Webster County KY","8","6","0","8249.892307692307","216.1863636363636"
"21235","KY","Whitley County KY","7","8","0","13352.584615384616","640.5909090909091"
"21237","KY","Wolfe County KY","9","12","0","3777.076923076923","134.85454545454547"
"21239","KY","Woodford County KY","2","2","1","15809.384615384615","357.15909090909093"
"22001","LA","Acadia Parish LA","2","2","1","23725.046153846153","780.8454545454545"
"22003","LA","Allen Parish LA","6","6","0","10248.66153846154","338.1636363636364"
"22005","LA","Ascension Parish LA","2","2","1","50545.04615384615","1527.090909090909"
"22007","LA","Assumption Parish LA","6","4","0","11262.615384615385","417.07727272727277"
"22009","LA","Avoyelles Parish LA","6","6","0","15431.315384615385","582.5"
"22011","LA","Beauregard Parish LA","6","5","0","15359.153846153846","493.47272727272724"
"22013","LA","Bienville Parish LA","6","6","0","7261.207692307692","245.95"
"22015","LA","Bossier Parish LA","2","2","1","49001.946153846155","1531.6318181818178"
"22017","LA","Caddo Parish LA","2","2","1","92380.74615384615","3993.140909090909"
"22019","LA","Calcasieu Parish LA","3","2","1","78781.5923076923","2706.8909090909096"
"22021","LA","Caldwell Parish LA","8","7","0","5987.700000000001","167.96363636363634"
"22023","LA","Cameron Parish LA","3","2","1","6849.053846153846","87.2090909090909"
"22025","LA","Catahoula Parish LA","9","10","0","5586.623076923077","173.23636363636362"
"22027","LA","Claiborne Parish LA","6","6","0","7751.492307692307","241.48181818181817"
"22029","LA","Concordia Parish LA","7","8","0","8389.23076923077","332.14090909090913"
"22031","LA","De Soto Parish LA","2","2","1","12082.26923076923","442.45909090909095"
"22033","LA","East Baton Rouge Parish LA","2","2","1","183460.3230769231","6528.927272727274"
"22035","LA","East Carroll Parish LA","7","11","0","3778.6846153846154","180.55454545454543"
"22037","LA","East Feliciana Parish LA","2","2","1","9965.83076923077","266.39090909090913"
"22039","LA","Evangeline Parish LA","6","6","0","12735.223076923077","453.75909090909084"
"22041","LA","Franklin Parish LA","7","11","0","8367.16923076923","370.2"
"22043","LA","Grant Parish LA","3","2","1","9975.43846153846","301.8772727272728"
"22045","LA","Iberia Parish LA","2","2","1","28775.82307692308","1108.85"
"22047","LA","Iberville Parish LA","2","2","1","13839.992307692308","554.5545454545454"
"22049","LA","Jackson Parish LA","6","6","0","8677.215384615385","213.72727272727278"
"22051","LA","Jefferson Parish LA","1","1","1","176060.88461538462","6222.445454545454"
"22053","LA","Jefferson Davis Parish LA","6","6","0","14193.684615384615","396.840909090909"
"22055","LA","Lafayette Parish LA","2","2","1","96630.13076923076","2903.2909090909093"
"22057","LA","Lafourche Parish LA","3","2","1","41273.31538461538","1154.9409090909091"
"22059","LA","LaSalle Parish LA","6","6","0","8689.346153846154","181.74545454545452"
"22061","LA","Lincoln Parish LA","4","5","0","18957.17692307692","724.3681818181819"
"22063","LA","Livingston Parish LA","2","2","1","54974.96153846154","1760.8227272727272"
"22065","LA","Madison Parish LA","7","9","0","5246.861538461539","208.49545454545452"
"22067","LA","Morehouse Parish LA","6","5","0","10839.007692307692","649.0363636363636"
"22069","LA","Natchitoches Parish LA","6","5","0","15597.284615384617","634.1909090909089"
"22071","LA","Orleans Parish LA","1","1","1","130328.36153846154","5623.65"
"22073","LA","Ouachita Parish LA","3","2","1","59246.838461538464","2387.3681818181817"
"22075","LA","Plaquemines Parish LA","1","1","1","12070.869230769229","269.44090909090914"
"22077","LA","Pointe Coupee Parish LA","2","2","1","11059.753846153846","346.5318181818182"
"22079","LA","Rapides Parish LA","3","2","1","49733.661538461536","1843.2636363636366"
"22081","LA","Red River Parish LA","8","7","0","5539.907692307693","142.83181818181816"
"22083","LA","Richland Parish LA","6","6","0","9332.115384615385","379.77272727272725"
"22085","LA","Sabine Parish LA","6","6","0","10680.007692307692","308.44545454545454"
"22087","LA","St. Bernard Parish LA","1","1","1","16864.915384615386","581.6090909090909"
"22089","LA","St. Charles Parish LA","1","1","1","25026.976923076923","733.7454545454544"
"22091","LA","St. Helena Parish LA","2","2","1","6134.253846153846","231.20909090909092"
"22093","LA","St. James Parish LA","1","1","1","11069.5","433.20909090909095"
"22095","LA","St. John the Baptist Parish LA","1","1","1","20180.923076923078","825.2636363636364"
"22097","LA","St. Landry Parish LA","4","5","0","29656.607692307694","1303.5363636363636"
"22099","LA","St. Martin Parish LA","2","2","1","22551.815384615384","745.0727272727272"
"22101","LA","St. Mary Parish LA","4","5","0","21666.953846153847","875.7227272727273"
"22103","LA","St. Tammany Parish LA","1","1","1","95542.47692307692","2920.990909090909"
"22105","LA","Tangipahoa Parish LA","3","2","1","45401.17692307693","1974.6681818181814"
"22107","LA","Tensas Parish LA","9","10","0","3488.976923076923","102.0227272727273"
"22109","LA","Terrebonne Parish LA","3","2","1","45666.415384615386","1370.5045454545455"
"22111","LA","Union Parish LA","3","2","1","10728.761538461538","369.0318181818182"
